Latitude,Longitude,Distrito,Concelho,temp_12h,rh_12h,ws_12h,pr_dia,FFMC,ISI,DMC,DC,BUI,FWI,DSR,mes_sin,dia_sin,mes_cos,dia_cos,incendio
38.7250340000788,-9.3609969997406,Lisboa,Cascais,0.5483870967741935,0.45652173913043476,0.5611650485436893,0.0,0.672254795924176,0.14321018538983354,0.5233644096853723,0.8734584871573325,0.571041736775789,0.3523390329291186,0.1614557359602813,-0.5,-0.0,-0.866025,1.0,1
41.7908333333333,-7.69416666666667,Vila Real,Montalegre,0.17121588089330023,0.7282608695652174,0.39805825242718446,0.05135520684736092,0.3308642151002829,0.017619684888287628,0.12604699005665584,0.47161259916738674,0.21456130602534096,0.01727320006088589,0.0012409271379698196,1.0,0.485302,0.0,-0.874347,0
40.8785509999593,-8.26006999969482,Aveiro,Arouca,0.22332506203473942,0.532608695652174,0.08349514563106795,0.0,0.621631942467885,0.026063386661550014,0.35039267229415316,0.6237530437514729,0.3898432425240848,0.052349180577401185,0.006570544927890937,0.5,0.201299,0.866025,0.97953,0
40.5793569999271,-7.60518300003476,Viseu,Mangualde,0.4789081885856079,0.532608695652174,0.1087378640776699,0.0,0.6351634693838827,0.031038770836015132,0.4898607278723855,0.8026078077134553,0.527082338762062,0.08044231061951393,0.013160382224608701,0.5,0.848644,-0.866025,0.528964,1
39.9655620002747,-7.6517519999875,Castelo Branco,Castelo Branco,0.7841191066997518,0.2391304347826087,0.11650485436893204,0.0,0.7865434242234494,0.0877413917474443,0.7356033764919099,0.940617390621318,0.7538602408884227,0.26343294941397327,0.09762108140911462,-0.5,-0.394356,-0.866025,0.918958,0
41.6777777777778,-8.63416666666667,Viana do Castelo,Ponte de Lima,0.6972704714640198,0.41304347826086957,0.22135922330097088,0.0,0.7069623916054726,0.07021157223111431,0.6024295067513511,0.9158746367135339,0.6310603629761224,0.20120566746156576,0.06143683105325517,-0.5,0.897805,-0.866025,-0.440394,1
39.6226870001687,-8.56010800043742,Santarém,Ourém,0.8089330024813896,0.15217391304347827,0.22524271844660193,0.0,0.8356340486897782,0.1600235107243392,0.799026891113034,0.9476867488806849,0.8124310321888916,0.43842914404586736,0.23611445879900725,-0.5,0.101168,-0.866025,-0.994869,1
40.9380555555556,-7.78861111111111,Viseu,Vila Nova de Paiva,0.23325062034739452,0.9347826086956522,0.5048543689320388,0.19115549215406563,0.5936414868788068,0.07546262450604405,0.025935964210491932,0.03746759877464457,0.02996626935990045,0.1058019179055254,0.02071217416278788,0.5,-0.201299,0.866025,0.97953,0
41.8856859999233,-7.16655200004578,Bragança,Vinhais,0.3523573200992555,0.5760869565217391,0.33203883495145636,0.0014265335235378034,0.621631942467885,0.055047397911723056,0.38856597057815084,0.6605137067001807,0.4259452014055738,0.13502397381906744,0.031182441393577405,1.0,-0.651372,0.0,-0.758758,0
40.6627777777778,-8.47444444444444,Aveiro,Águeda,0.8337468982630273,0.29347826086956524,0.17475728155339806,0.0,0.7773097284681504,0.09718332778758743,0.7302398484823747,0.9547561071400518,0.7494854316504536,0.28606220508397173,0.11254538348143792,-0.5,0.485302,-0.866025,-0.874347,0
41.1415919997957,-8.24951000001695,Porto,Penafiel,0.3200992555831265,0.5978260869565217,0.3553398058252427,0.04136947218259629,0.40277935902544554,0.01861670475825001,0.19714434992734337,0.5603251904799309,0.28476955946688365,0.020485564970318126,0.001581651358965761,1.0,0.485302,0.0,-0.874347,0
41.2050579998228,-8.43521199994617,Porto,Paredes,0.7320099255583126,0.45652173913043476,0.20388349514563106,0.0,0.6973563120244399,0.06272724402334558,0.5600927392362075,0.8982797894902207,0.5988010361802203,0.17752042214216854,0.04960156818706139,-0.866025,0.968077,-0.5,-0.250653,0
38.5675669999917,-8.7732929997974,Setúbal,Palmela,0.5161290322580645,0.42391304347826086,0.1378640776699029,0.0,0.6708933416823211,0.04338554430484277,0.464912567146146,0.7071714712120022,0.4969673728448781,0.11337142929626058,0.0232464972242398,1.0,-0.571268,0.0,0.820763,1
39.6345369999939,-8.53932200007968,Santarém,Ourém,0.6426799007444168,0.5869565217391305,0.4330097087378641,0.0,0.6427795487751656,0.08376909942753329,0.4773703201789476,0.8728300997564999,0.5469998513034426,0.22159292708914707,0.0724906319001498,-0.866025,-0.937752,-0.5,0.347305,0
